Country,City,Operator Name,He Photon And Electron Beam Rt,Proton Ion Therapy,XRay Generator,Brachy Therapy Inc El,Last Update,Latitude,Longitude
USA,Rochester,Rochester General Hospital,3,0,0,0,2017.0,43.1924602,-77.5863556
USA,Rochester,JP Wilmot Cancer Center,4,0,0,1,2021.0,43.1222146,-77.6220965
USA,Rochester Hills,City of Hope at Sherman Oaks,1,0,0,0,2017.0,34.1509272,-118.4486989
USA,Rock Hill,Rock Hill Radiation Therapy Center,2,0,0,0,2021.0,34.9555659,-81.0525829
USA,Rockford,Rockford Memorial Hospital,1,0,0,1,2017.0,42.2979626,-89.0991906
USA,Rockford,St Anthony Medical Center,2,0,0,1,2017.0,42.2664805,-89.0068231
USA,Rockford,SwedishAmerican Regional Cancer Center,2,0,0,0,2017.0,42.3124699,-88.9686911
USA,Rockledge,Radiation Therapy Ctrs of Brevard,3,0,0,0,2017.0,28.3164498,-80.7269854
USA,Rockville,Samaritan North Cancer Care Center,1,0,0,0,2017.0,39.0839973,-77.1527578
USA,Rockwall,Texas Oncology - Rockwall,1,0,0,0,2021.0,32.8851423,-96.467105
USA,Rocky Mount,Nash Day Hospital,1,0,0,0,2017.0,35.9764998,-77.8506627
USA,Rogers,Highlands Oncology Group,1,0,0,0,2016.0,36.3247934,-94.1868648
USA,Rogers,Landmark Cancer Center,1,0,0,0,2021.0,42.00605,-71.495476
USA,Rohnert Park,Robert Boissoneault Oncology Institute - Timber Ridge,2,0,0,0,2017.0,38.3396367,-122.7010984
USA,Rolla,OHCI - Mercy Hospital Anderson,1,0,0,1,2021.0,40.1051253,-85.6781677
USA,Rome,Harbin Clinic Radiation Oncology,3,0,1,2,2019.0,34.2890777,-85.2121667
USA,Roseville,Kaiser Permanente - Roseville,3,0,0,0,2021.0,38.7463655,-121.250185
USA,Roseville,Piedmont Newnan Hospital,2,0,0,0,2021.0,38.7482609,-121.2832193
USA,Roswell,Eastern New Mexico Medical Center,1,0,0,0,2021.0,33.4243111,-104.5286867
USA,Round Rock,Texas Oncology - Round Rock,1,0,0,0,2017.0,30.5100262,-97.7143375
USA,Round Rock,Texas Oncology - Seton Williamson,1,0,0,0,2017.0,30.5668812,-97.6514202
USA,Round Rock,Baylor Scott & White Cancer Center,1,0,0,0,2021.0,30.5608091,-97.685885
USA,Rowlett,Rowlett Regional Cancer Center,1,0,0,0,2017.0,32.9126021,-96.528718
USA,Royal Oak,William Beaumont Hospital,5,0,0,1,2021.0,42.5144636,-83.192677
USA,Royal Oak,Beaumont Health Proton Therapy Center,0,1,0,0,2021.0,42.5167433,-83.195431
USA,Russellville,St Mary's Cancer Center,1,0,0,0,2016.0,35.2835338,-93.1499299
USA,Rutherford,21st Century Oncology - Bradenton,1,0,0,0,2017.0,27.4991266,-82.5734288
USA,Rutland,Rocky Mountain Cancer Center-Thornton,1,0,0,0,2017.0,43.6106237,-72.9726065
USA,Rye,Institute for Image Guided RT,1,0,0,0,2017.0,38.7945952,-106.5348379
USA,Sacramento,Pomona Valley Hosp Med Ctr-Cancer Care Ctr,4,0,0,0,2021.0,34.055103,-117.7499909
USA,Sacramento,South Sacramento Cancer Center,2,0,0,0,2017.0,38.4608704,-121.4179094
USA,Sacramento,Univ of California Davis Med. Ctr.,4,0,0,0,2017.0,38.5547656,-121.4552827
USA,Sacramento,Mercy Cancer Center - Dignity Health,2,0,0,0,2017.0,38.5809282,-121.4555348
USA,Sacramento,Sutter Medical Center,1,0,0,0,2021.0,38.5718509,-121.4696095
USA,SaddleBrook,New Jersey Urology Cancer Treatment Center,1,0,0,0,2021.0,40.890424,-74.0986197
USA,Saginaw,Christiana Care Health System - Concord ,2,0,0,0,2021.0,43.4195608,-83.9473706
USA,Saginaw,St Mary's Cancer Treatment Center,2,0,0,0,2021.0,43.4195608,-83.9473706
USA,Saint George,Dixie Regional Medical Center,2,0,0,1,2021.0,37.0968017,-113.5539707
USA,Saint Helena,St. Joseph Health - Santa Rosa,1,0,0,0,2017.0,38.440429,-122.7140548
USA,Saint Johnsbury,Norris Cotton Cancer Center - North,2,0,0,0,2017.0,44.4192627,-72.0151183
USA,Saint Joseph,Geisinger Cancer Center,2,0,0,1,2021.0,38.7945952,-106.5348379
USA,Saint Joseph,"Joliet Oncology Hematology Associates, Ltd",2,0,0,1,2017.0,41.521144,-88.1478602
USA,Saint Louis,Barnes Jewish Hospital - West County,1,0,0,0,2017.0,38.676295,-90.4675576
USA,Saint Louis,Arizona Onc Services - Scottsdale,10,1,0,3,2021.0,33.4948764,-111.9216734
USA,Saint Louis,David C. Pratt Cancer Center,4,0,0,1,2021.0,38.6472766,-90.4476758
USA,Saint Louis,Missouri Baptist Medical Center,2,0,0,0,2021.0,38.6361491,-90.4465813
USA,Saint Louis,SSM Health St. Mary's Hospital - Centralia,1,0,0,1,2021.0,38.5296109,-89.1306193
USA,Saint Louis Park,Methodist Hospital,3,0,0,0,2021.0,44.9300754,-93.3619384
USA,Saint Paul,Regions Hospital,2,0,0,0,2021.0,44.9555393,-93.0951838
USA,Saint Paul,St. Paul Cancer Care Center,2,0,0,0,2017.0,44.9563424,-93.0943438
USA,Saint Peters,Siteman Cancer Center,2,0,0,0,2021.0,38.7926996,-90.5813973
USA,Salem,Avera Cancer Institute - Minnesota Ave,1,0,0,0,2021.0,43.5040059,-96.7311728
USA,Salem,Keesler Medical Center - USAFB,3,0,0,1,2017.0,44.9362411,-123.0407496
USA,Salem,Saint Alphonsus Caldwell Cancer Care Center,3,0,0,0,2017.0,43.6629384,-116.6873596
USA,Salina,Sutter Cancer Ctrs Radiation Onc - Roseville,2,0,0,0,2021.0,38.7482609,-121.2832193
USA,Salinas,Advanced Radiation Oncology Center,1,0,0,0,2010.0,36.6574278,-121.6450512
USA,Salinas,Coastal Rad. Onc. - Salinas Rad. Onc. Ctr.,1,0,0,0,2017.0,36.6584657,-121.644571
USA,Salisbury,Peninsula Regional Medical Center,2,0,0,0,2017.0,38.361799,-75.5984691
USA,Salisbury,Rowan Regional Medical Center,2,0,0,0,2021.0,35.6819312,-80.4707177
USA,Salt Lake City,LDS Hospital,1,0,0,0,2017.0,40.7784879,-111.8803369
USA,Salt Lake City,Salt Lake CyberKnife,1,0,0,0,2012.0,40.7605601,-111.8881397
USA,Salt Lake City,St Mark's Hospital,1,0,0,0,2017.0,40.6860556,-111.8570285
USA,Salt Lake City,Univ of Utah Huntsman Cancer Hosp.,5,1,0,1,2012.0,40.7733636,-111.8348931
USA,SALT LAKE CITY,University Hospital,1,0,0,0,2010.0,40.772535,-111.837594
USA,Salt Lake City,Utah Cancer Specialists,1,0,0,0,2017.0,40.7610516,-111.8647369
USA,Salt Lake City,U of U Health Sugar House Health Center,1,0,0,0,2021.0,40.7209059,-111.8549321
USA,San Angelo,Regional Cancer Treatment Ctr.,2,0,0,0,2021.0,31.4670148,-100.4334639
USA,SAN ANTONIO,Baptist Health System,2,0,0,0,2019.0,29.4251905,-98.4945922
USA,San Antonio,Cancer Care Centers of South Texas - Med Ctr,1,0,0,0,2021.0,29.5152143,-98.4272925
USA,San Antonio,University of Kansas Cancer Center - OP,1,0,0,0,2017.0,29.4251905,-98.4945922
USA,San Antonio,Baptist Health Paducah,1,0,0,0,2021.0,37.0841709,-88.5980283
USA,San Antonio,Methodist Cancer Center,2,0,0,1,2010.0,29.5099451,-98.5714346
USA,San Antonio,Oncology San Antonio-Baptist Can Ctr-Quincy,2,0,0,0,2017.0,29.4251905,-98.4945922
USA,San Antonio,South Texas Oncology and Hematology,2,0,0,0,2021.0,29.511679,-98.5721001
USA,San Antonio,STOH-Madison Oak,1,0,0,0,2017.0,29.6198297,-98.49113
USA,San Antonio,STOH-Village Drive,1,0,0,0,2021.0,29.5222278,-98.427564
USA,San Antonio,Texas Cancer Clinic,3,0,0,0,2021.0,29.4251905,-98.4945922
USA,San Antonio,University of Maryland Upper Chesapeake - Kaufman Cancer Center,4,0,0,0,2021.0,39.0457549,-76.6412712
USA,San Antonio,"Audie L. Murphy VA Hospital, STVHCS",2,0,0,0,2017.0,29.5067294,-98.579854
USA,San Bernardino,Palm Imaging Institute,1,0,0,0,2021.0,34.1337956,-117.2767381
USA,San Bernardino,Inland Cancer Center,1,0,0,0,2021.0,34.1351313,-117.2754293
USA,San Diego,Naval Medical Center,2,0,0,1,2017.0,32.7283083,-117.1439324
USA,San Diego,Radiotherapy Clinics of Kentuckiana,1,0,0,0,2017.0,38.2595079,-85.7409594
USA,San Diego,Sharp Memorial Hospital,2,0,0,0,2017.0,32.79819,-117.1534622
USA,San Diego,Saint Luke's Cancer Institute,0,1,0,0,2020.0,32.7458777,-117.1299573
USA,San Diego,Scripps Radiation Therapy Center,4,0,0,0,2017.0,33.1597395,-117.2202325
USA,San Francisco,California Pacific Medical Center,2,0,0,0,2021.0,37.7686242,-122.4354309
USA,San Francisco,St Francis Hospital,2,0,0,1,2010.0,37.7895567,-122.416863
USA,San Francisco,Tri-State Radiation Oncology,3,0,0,0,2021.0,37.7732479,-122.4535161
USA,San Francisco,UCSF-Long Hospital,4,1,0,0,2020.0,37.7749295,-122.4194155
USA,San Francisco,Integrated Cancer Care - Greenwood,4,0,0,0,2021.0,37.7749295,-122.4194155
USA,San Francisco,University of California - San Francisco,4,0,0,0,2021.0,37.7749295,-122.4194155
USA,San Jose,Queen of the Valley Medical Center,1,0,0,1,2017.0,37.33874,-121.8852525
USA,San Jose,Santa Clara Valley Med. Ctr.,2,0,0,1,2021.0,37.2488478,-121.8399593
USA,San Jose,Stanford Cancer Center South Bay,2,0,0,0,2017.0,37.2532764,-121.9517239
USA,SAN JUAN,Tome & Ubinas Radio Oncology Center,1,0,0,0,2021.0,38.7945952,-106.5348379
USA,SAN MARCOS,Southwest Regional Cancer Ctr.,1,0,0,0,2010.0,29.8832749,-97.9413941
USA,San Marcos,Texas Oncology-Amarillo Cancer Center,1,0,0,0,2017.0,35.2069816,-101.8320065
USA,San Mateo,Mills - Peninsula Health Services,2,0,0,0,2017.0,37.592945,-122.382999
USA,Sandusky,Drexel University,1,0,0,0,2021.0,41.4561754,-82.7116821
USA,Sandusky,Moses Cone Regional Cancer Center,2,0,0,0,2021.0,41.4561754,-82.7116821
USA,Sanford,Cancer Care Center of York County,1,0,0,0,2017.0,39.9512496,-76.7336521
USA,Sanford,Radiation Onclogy Consultants,2,0,0,0,2017.0,28.8123132,-81.2895031
USA,Sanford,CyberKnife Center at Central Florida Regional Hospital,1,0,0,0,2023.0,28.813067,-81.283008
USA,Santa Ana,Orange County Radiation Oncology Center,1,0,0,0,2017.0,33.7546724,-117.8345573
USA,Santa Barbara,Baptist Memorial Hospital - Tipton,2,0,0,2,2021.0,35.5217179,-89.7379958
USA,Santa Clara,"Inspira Medical Center, Inc.",3,0,0,0,2021.0,37.3541079,-121.9552356
USA,Santa Cruz,Santa Cruz Rad Oncology Med Group,1,0,0,0,2017.0,36.9894752,-121.9819412
USA,Santa Fe,Christus St. Vincent Regional Cancer Center,2,0,0,2,2017.0,35.6577149,-105.9431859
USA,Santa Maria,CCARE - Milbrook,2,0,0,0,2017.0,34.9530337,-120.4357191
USA,Santa Monica,21st Century Oncology - Santa Monica,1,0,0,0,2017.0,34.0291834,-118.4799451
USA,Santa Monica,St John's Hospital and Health Ctr.,1,0,0,0,2021.0,34.0306885,-118.479552
USA,Santa Monica,UCLA,1,0,0,0,2021.0,34.0312009,-118.4764679
USA,Santa Rosa,Providence Saint Joseph Medical Center,1,0,0,0,2017.0,38.440429,-122.7140548
USA,SANTA ROSA,SANTA ROSA RADIATION ONCOLOGY CENTER,3,0,0,0,1997.0,38.440429,-122.7140548
USA,Santa Rosa Beach,21st Century Oncology-SantaRosa,1,0,0,0,2021.0,30.3899108,-86.2412442
USA,Sarasota,21st Century Oncology - Sarasota,2,0,0,1,2021.0,27.3894616,-82.5213581
USA,Sarasota,Dattoli Cancer Center,0,0,0,1,2017.0,27.3381545,-82.5124529
USA,Sarasota,Sarasota Memorial Healthcare System,1,0,0,0,2017.0,27.3185566,-82.531735
USA,Sarasota,Porter Radiation Oncology,1,0,0,0,2017.0,27.2992909,-82.4958892
USA,Saratoga Springs,Saint James Community Hospital & Cancer Treatment Center,1,0,0,0,2021.0,43.0833706,-73.7849756
USA,Savannah,Memorial Health University Medical Center,2,0,0,2,2021.0,32.0303424,-81.089434
USA,Savannah,Saint Joseph Warren Hospital,4,0,0,1,2017.0,32.1047939,-81.1487938
USA,Savannah,Lewis Cancer and Research Pavilion,1,0,0,0,2023.0,32.0282477,-81.1021491
USA,Sayre,The Alliance for Cancer Care,2,0,0,0,2017.0,41.9789631,-76.515499
USA,Scarborough,Maine Medical Center-Scarborough,2,0,0,0,2021.0,43.6023523,-70.31782
USA,Schenectady,Ellis Hospital,1,0,0,0,2017.0,42.825828,-73.9085118
USA,Scottsbluff,Regional West Medical Center,1,0,0,0,2017.0,41.8864431,-103.6650218
USA,Scottsdale,Mary Bird Perkins Cancer Center - Covington,1,0,0,1,2021.0,30.4754702,-90.1009108
USA,Scottsdale,Good Samaritan Regional Cancer Center,1,0,0,1,2016.0,33.4948764,-111.9216734
USA,Scottsdale,Arizona Center for Cancer Care - Osborn,1,0,0,0,2016.0,33.4910927,-111.9235755
USA,SCOTTSDALE,SOUTHWEST ONCOLOGY CENTERS,1,0,0,0,2021.0,33.4813072,-111.922372
USA,Scottsdale,Ironwood Cancer & Research Center-Scottsdale,1,0,0,0,2016.0,33.4948764,-111.9216734
USA,Scottsdale,Palo Verde Cancer Center,3,0,0,1,2019.0,33.5442785,-111.9245824
USA,Scranton,Northeast Radiation Oncology Centers,1,0,0,0,2017.0,41.4126714,-75.653589
USA,Seaford,Nanticoke Memorial Hospital,1,0,0,0,2017.0,38.6418275,-75.6045048
USA,Seaman,Adams County Cancer Center,1,0,0,0,2017.0,38.9336131,-83.5858192
USA,Seattle,Franciscan Health Olympia Fields,2,0,0,1,2017.0,47.6061389,-122.3328481
USA,Seattle,Seattle Cancer Care Alliance,2,0,0,0,2021.0,47.6264891,-122.3307258
USA,Seattle,Sutter Cancer Ctrs Rad Onc Service,1,0,0,0,2021.0,47.6061389,-122.3328481
USA,Seattle,Swedish Cancer Institute-First Hill,5,0,0,0,2021.0,47.6098676,-122.3229008
USA,Seattle,Univ of Washington Medical Center,5,0,0,1,2020.0,47.6516448,-122.3081762
USA,Seattle,VA Puget Sound Health Care System,2,0,0,0,2017.0,47.5629361,-122.3079903
USA,Seattle,Virginia Mason Medical Center,2,0,0,1,2017.0,47.609935,-122.3275125
USA,Seattle,Saint Lucie Radiation Oncology,0,1,0,0,2020.0,47.6061389,-122.3328481
USA,Seattle,University of Washington Gamma Knife Center at Harborview Medical Center,1,0,0,0,2017.0,47.7137156,-122.335547
USA,Sebastian,Cancer Care Centers - Sebastian,1,0,0,0,2021.0,27.816415,-80.4706078
USA,Sedalia,Bothwell Regional Health Center,1,0,0,0,2017.0,38.6994054,-93.2211476
USA,Sedona,Northern Arizona Healthcare,1,0,0,0,2021.0,34.8559036,-111.8234908
USA,Sedro Woolley,North Puget Cancer Center - UGMC,1,0,0,1,2020.0,48.50389,-122.23611
USA,Sellersville,Grand View Hospital,1,0,0,0,2017.0,40.3627454,-75.3249681
USA,Selma,Montgomery Cancer Center,1,0,0,0,2016.0,32.4301628,-87.0563396
USA,Seneca,Florida Cancer Institute - New Hope,1,0,0,0,2021.0,40.3642728,-74.9512785
USA,Seneca,UPMC Northwest,1,0,0,1,2021.0,41.3612831,-79.7003416
USA,Sequim,Olympic Medical Cancer Center,1,0,0,1,2017.0,48.0898736,-123.11136
USA,Sewell,J F K Medical Center,2,0,0,0,2021.0,39.7662167,-75.1441926
USA,Sewell,VA Medical Center Washington DC,1,0,0,0,2017.0,38.9287883,-77.0110692
USA,SEYMOUR,SCHNECK MEDICAL CENTER-Cancer Center,1,0,0,0,2017.0,38.9592201,-85.8902547
USA,Shakopee,St Francis Radiation Therapy Center,1,0,0,0,2017.0,44.7709861,-93.5028054
USA,Shawnee Mission,University of Iowa Hospitals & Clinics,1,0,0,0,2021.0,41.8780025,-93.097702
USA,Sheboygan,San Antonio Military Medical Center,1,0,0,0,2017.0,29.4251905,-98.4945922
USA,Sheboygan,St Nicholas Hospital,1,0,0,0,2017.0,43.7625405,-87.7481205
USA,Sheboygan,St. Nicholas Hospital,1,0,0,0,2021.0,43.7625405,-87.7481205
USA,Shelby,Cleveland Regional Medical Center,1,0,0,0,2021.0,38.7945952,-106.5348379
USA,Shelbyville,Benesse Oncology Center of Major Hospital,1,0,0,0,2021.0,39.5214373,-85.7769238
USA,Shenandoah,Carle Cancer Center,1,0,0,0,2017.0,38.8223728,-78.5645919
USA,Shenandoah,Texas Oncology - The Woodlands Radiation Ctr,1,0,0,0,2021.0,30.1756346,-95.4555717
USA,Sheridan,Welch Cancer Center,1,0,0,0,2017.0,44.808796,-106.9786779
USA,Sherman,USON-Texas Oncology-Texas Can Ctr-Sherman,2,0,0,1,2017.0,33.6356618,-96.6088805
USA,Sherman Oaks,USON-Oncology Association of OR-Williamette Valley Cancer Center,1,0,0,0,2017.0,34.1509272,-118.4486989
USA,Shiloh,Siteman Cancer Center at Memorial Hosp East,2,0,0,0,2021.0,38.5731355,-89.9059191
USA,Shreveport,Christus Schumpert Cancer Center,2,0,0,2,2012.0,32.4950336,-93.7540656
USA,Shreveport,Northwestern Medicine Sage Cancer Center,2,0,0,0,2017.0,32.5130159,-93.7514874
USA,SHREVEPORT,Queens Cancer Center of Queens Hospital,2,0,0,0,2017.0,32.5130159,-93.7514874
USA,Shreveport,Western Reserve Care System,3,1,0,1,2021.0,32.5130159,-93.7514874
USA,Sidney,Sidney Health,1,0,0,0,2019.0,47.7158662,-104.1731519
USA,Sierra Vista,Cochise Oncology,1,0,0,0,2016.0,31.5552971,-110.2426127
USA,Silver City,Gila Regional Cancer Centre,1,0,0,0,2017.0,32.7970919,-108.2609134
USA,Silver Spring,Holy Cross Hospital Radiation Treatment Ctr,2,0,0,0,2017.0,39.0146998,-77.0350306
USA,Simi Valley,Center for Cancer Care at Goshen Hospital,1,0,0,0,2017.0,34.2694474,-118.781482
USA,Sioux City,Inner Pacific Alliance for Cancer Care - CDA,2,0,0,0,2021.0,42.4963416,-96.4049408
USA,Sioux Falls,Alice Hyde Medical Ctr-Reddy Cancer Tmnt Ctr ,4,0,0,0,2017.0,43.5460223,-96.731265
USA,Sioux Falls,Sanford Health,3,0,0,0,2017.0,43.5460223,-96.731265
USA,Sleepy Hollow,Memorial Sloan Kettering Cancer Center Phelps,1,0,0,0,2021.0,41.108488,-73.8641491
USA,Slidell,Slidell Radiation Center,2,0,0,0,2017.0,30.2837269,-89.770201
USA,Smithfield,Triangle Radiation Oncology Services,1,0,0,0,2010.0,38.7945952,-106.5348379
USA,Smithtown,North Shore Medical Accelerator Ctr-Smithtown,3,0,0,0,2017.0,40.854906,-73.1954295
USA,Smyrna,Stonecrest Medical Center,1,0,0,0,2021.0,35.9753508,-86.5651191
USA,Snellville,Freeman Cornell-Beshore Cancer Institute Radiation Oncology Center,1,0,0,0,2017.0,33.857328,-84.0199108
USA,Somerset,Lake Cumberland Regional Hospital,1,0,0,0,2021.0,37.0858059,-84.6201727
USA,Somerset,OSF HealthCare Sacred Heart Medical Center,0,1,0,0,2020.0,47.6490244,-117.4130529
USA,Somerville,St. Vincent Anderson Regional Hospital Cancer,1,0,0,0,2017.0,38.7945952,-106.5348379
USA,South Bend,Memorial Hospital,2,0,0,2,2021.0,41.6843198,-86.2521329
USA,South Charleston,Thomas Memorial Hospital,1,0,0,0,2017.0,38.3547038,-81.7268775
USA,South Hill,Solari Radiation Therapy Center,1,0,0,0,2017.0,47.1171095,-122.2901624
USA,South Jordan,HCI Clinic at South Jordan,1,0,0,0,2017.0,40.5621704,-111.929658
USA,South Pasadena,City of Hope - South Pasadena Cancer Center,1,0,0,0,2017.0,34.1237758,-118.1505419
USA,South Weymouth,Dana Farber Cancer Institute at South Shore,2,0,0,0,2021.0,42.1771883,-70.9549189
USA,South Weymouth,South Shore Hospital,1,0,0,0,2017.0,42.1761037,-70.9539453
USA,Southampton,Phillips Family Cancer Center,1,0,0,0,2021.0,40.8981256,-72.3740221
USA,Southaven,Baptist Memorial Hospital - Desoto,2,0,0,0,2017.0,34.9697503,-89.9969623
USA,Southbridge,Prime Med - Radiation Oncology,1,0,0,0,2017.0,42.0749619,-72.0336886
USA,Southfield,Penn State Health Saint Joseph Medical Center,2,0,0,2,2021.0,42.4733688,-83.2218731
USA,Southgate,Oakwood Healthcare Center - Southgate,1,0,0,0,2017.0,42.2592285,-83.2110285
USA,Sparta,Sparta Cancer Center,2,0,0,0,2017.0,41.0404341,-74.6444032
USA,Spartanburg,GHS Cancer Institute - Spartanburg,1,0,0,0,2017.0,34.9515959,-81.9327167
USA,Spartanburg,Gibbs Cancer Ctr - Spartanburg Medical Center,3,0,0,2,2010.0,34.9668076,-81.9382825
USA,Spencer,Abben Cancer Center,1,0,0,0,2021.0,43.1501663,-95.1433627
USA,Spokane,Cancer Care Northwest - South Campus,1,0,0,0,2021.0,47.7448355,-117.3997843
USA,Spokane,Baptist Hospitals of Southeast Texas,2,0,0,1,2021.0,31.9685988,-99.9018131
USA,Spokane,Rogue Regional Medical Center,1,0,0,0,2021.0,47.6579711,-117.4235319
USA,Spokane,Cancer Care Northwest - North Office,2,0,0,0,2021.0,47.7448355,-117.3997843
USA,Spokane Valley,Spokane CyberKnife & Radiation Oncology Ctr,2,0,0,0,2017.0,47.6712023,-117.2241098
USA,Spring Hill,Florida Cancer Institute - Brooksville,1,0,0,0,2021.0,28.5316043,-82.5232467
USA,Springfield,D'Amour Center for Cancer Care,4,0,0,0,2021.0,42.1237058,-72.610541
USA,Springfield,Hulston Cancer Center,3,0,0,2,2021.0,37.1449288,-93.2773034
USA,Springfield,Memorial Medical Center,3,0,0,2,2021.0,39.809223,-89.6554137
USA,Springfield,Sanford Health - Roger Maris Cancer Center,2,0,0,0,2021.0,39.8006593,-89.6449345
USA,SPRINGFIELD,OREGON UROLOGY INSTITUTE,1,0,0,0,2017.0,44.0462362,-123.0220289
USA,Springfield,Sisters of Mercy-St John's Cancer Center,1,0,0,0,2017.0,37.1799114,-93.2761727
USA,Springfield,Springfield Regional Cancer Center,2,0,0,0,2017.0,39.9284657,-83.8162114
USA,Springfield,St John's Hospital,1,0,0,0,2021.0,39.8060875,-89.6453183
USA,Springfield,St. Joseph Heritage Health Care - Ukiah,4,0,0,1,2021.0,39.1501709,-123.2077831
USA,St Cloud,CentraCare Health System,2,0,0,0,2021.0,45.5579451,-94.1632404
USA,ST LOUIS,Mercy Cancer Center,2,0,0,0,2023.0,38.627428,-90.1982439
USA,St Louis,Sharp Grossmont Hospital,4,0,0,0,2021.0,38.627428,-90.1982439
USA,St Louis,St. John Rochester Hills Cancer Center,1,0,0,1,2021.0,42.6583661,-83.1499322
USA,St Louis,VA St Louis,1,0,0,0,2021.0,38.630485,-90.191768
USA,St Paul,United Hospital,1,0,0,0,2017.0,44.9427402,-93.1075665
USA,St Petersburg,St Anthony's Cancer Care Center,2,0,0,0,2017.0,27.778929,-82.6507929
USA,St. Louis,Siteman Cancer Center at South County,2,0,0,0,2017.0,38.6385196,-90.2631101
USA,Stamford,Stamford Cyberknife at Tully Center,1,0,0,0,2017.0,41.0645999,-73.5345711
USA,Stamford,Stamford Hospital,2,0,0,1,2021.0,41.0547723,-73.552159
USA,Stanford,Stanford Hospital and Clinics,10,0,0,2,2021.0,37.424106,-122.1660756
USA,State College,Mount Nittany Medical Center,2,0,0,1,2021.0,40.8188804,-77.8424576
USA,Staten Island,Staten Island Radiation Oncology,1,0,0,0,2017.0,40.585774,-74.093378
USA,Staten Island,Staten Island University Hospital,1,0,0,0,2021.0,40.5852114,-74.0852508
USA,Statesville,Iredell Memorial Hospital,2,0,0,0,2017.0,35.7997426,-80.8781581
USA,Steubenville,Trinity Medical Center - West,2,0,0,0,2017.0,40.3676329,-80.6587286
USA,Stevens Point,St. Michael's Hospital,1,0,0,0,2017.0,44.5264594,-89.56705
USA,Stevens Point,Marshfield Clinic Cancer Ctr - Stevens Point,1,0,0,0,2017.0,44.5430134,-89.5442829
USA,Stillwater,Stanford Emanuel Radiation Oncology Center,1,0,0,0,2021.0,45.056004,-92.8088443
USA,Stockbridge,Genesis Care - North Naples,1,0,0,0,2017.0,26.2723594,-81.7899214
USA,Stockton,SSM Cancer Care - St. Joseph Medical Park,2,0,0,0,2017.0,37.9575104,-121.2924737
USA,Stoneboro,Life Care Cancer Center,0,0,0,1,2017.0,41.3392232,-80.1050604
USA,Stoneham,Cancer Center of Gwinnett,1,0,0,0,2017.0,33.9190653,-84.0167423
USA,Stony Brook,SUNY at Stony Brook,3,0,0,1,2021.0,40.9041385,-73.1237618
USA,Strongsville,Cleveland Clinic - Strongsville,1,0,0,0,2017.0,41.3144966,-81.83569
USA,Stroudsburg,St. Luke's Monroe Cancer Center,1,0,0,0,2021.0,40.9982381,-75.2607358
USA,Stuart,M Health Fairview-Woodwinds Hospital,3,0,0,2,2021.0,44.9225117,-92.9755195
USA,STUART,TREASURE COAST RADIATION ONCOLOGY,1,0,0,0,2017.0,27.248373,-80.2779102
USA,Sturgeon Bay,Door County Cancer Center,1,0,0,0,2017.0,44.8341639,-87.3770419
USA,Suffolk,Sentara Obici Hospital,1,0,0,0,2017.0,36.7728376,-76.581491
USA,Sugar Land,Memorial Regional Hospital,2,0,0,0,2021.0,29.5984434,-95.6225521
USA,Sugar Land,USON-Texas Oncology-Sugarland,1,0,0,0,2021.0,29.6025926,-95.6366354
USA,Sugar Land,Mary Imogene Bassett Hospital,2,0,0,0,2017.0,29.5984434,-95.6225521
USA,Summit,Aurora Medical Center - Summit,1,0,0,0,2021.0,43.0660138,-88.4680795
USA,Summit,Overlook Medical Center,3,0,0,0,2017.0,40.7127936,-74.3536318
USA,Sumter,Essentia Health - Duluth (Miller-Dwan Building): CyberKnife Center,2,0,0,1,2021.0,46.7844571,-92.1055411
USA,Sun City,Banner MD Anderson Cancer Center - Boswell,1,0,0,0,2016.0,33.6015785,-112.2827815
USA,Sunnyvale,Palo Alto Medical Foundation - Sunnyvale,1,0,0,0,2017.0,37.3681059,-122.0290196
USA,Supply,South Atlantic Radiation Oncology,1,0,0,0,2017.0,34.0176717,-78.267499
USA,Surprise,Arizona Center for Cancer Care - Surprise,1,0,0,0,2016.0,33.6552977,-112.3765671
USA,Swansea,Memorial and St. Elizabeth's Cancer Tmnt Ctr,2,0,0,0,2017.0,41.748162,-71.1895617
USA,Sylva,Mountain Regional Cancer Center,1,0,0,0,2017.0,35.3746077,-83.2133448
USA,Sylvania,ProMedica Flower Hospital,3,0,0,1,2021.0,41.7093231,-83.6910753
USA,Syracuse,Hematology Oncology Associates of Central NY,1,0,0,0,2021.0,43.0494832,-76.1473977
USA,Syracuse,Hill Radiation Oncology,1,0,0,0,2017.0,43.0464677,-76.1361873
USA,Syracuse,SUNY Upstate Medical University,4,0,0,0,2017.0,43.0421295,-76.139862
USA,Tacoma,Madigan Army Medical Center,2,0,0,1,2021.0,47.11041,-122.55123
USA,Tacoma,Tacoma General Hospital,3,0,0,1,2021.0,47.2595367,-122.4529018
USA,Tacoma,Tacoma/Jackson Hall ROC,1,0,0,1,2017.0,47.2601525,-122.4539742
USA,Tacoma,Tacoma/St Joseph ROC,2,0,0,0,2021.0,47.24528,-122.45019
USA,Takoma Park,Washington Adventist Hospital,1,0,0,1,2017.0,38.9855621,-77.0019256
USA,Tallahassee,Capital Cancer Center,2,0,0,0,2021.0,30.4725252,-84.2370075
USA,Tallahassee,Tallahassee Memorial Hospital,3,0,0,1,2017.0,30.4381828,-84.2806235
